HSHEET,YEAR,Longitude (Geographic NAD83),Latitude (Geographic NAD83),Longitude (UTM NAD83),Latitude (UTM NAD83),Historical sounding (Mean lower low water),LiDAR elevation (Mean lower low water),Difference = LiDAR - Historical
H08687,1962,156.46477W,20.77753N,763936.9967,2299598.55,-8.2747,-8.763999939,-0.489299939
H08687,1962,156.48543W,20.77851N,761783.3954,2299673.534,-14.8747,-17.39900017,-2.524300168
H08687,1962,156.48621W,20.77971N,761700.2793,2299805.947,-19.6747,-21.13100052,-1.456300519
H08687,1962,156.47113W,20.74356N,763333.0295,2295825.942,-19.9747,-21.06800079,-1.093300794
H08687,1962,156.47524W,20.77012N,762858.8611,2298761.672,-17.2747,-18.0510006,-0.776300595
H08687,1962,156.46420W,20.77593N,763999.0365,2299422.943,-8.4747,-8.718999863,-0.244299863
H08687,1962,156.46618W,20.77495N,763794.4098,2299310.502,-11.3747,-11.80499935,-0.430299352
H08687,1962,156.46622W,20.77415N,763791.3215,2299221.83,-10.8747,-11.88199997,-1.00729997
H08687,1962,156.47883W,20.75919N,762503.7129,2297544.992,-19.6747,-20.60099983,-0.926299832
H08687,1962,156.47033W,20.78207N,763349.5646,2300093.043,-9.0747,-9.683999062,-0.609299062
H08687,1962,156.46988W,20.78375N,763394.1439,2300279.739,-6.9747,-7.32199955,-0.34729955
H08687,1962,156.47682W,20.77447N,762687.1862,2299239.875,-12.6747,-13.9460001,-1.271300099
H08687,1962,156.47388W,20.76330N,763012.5607,2298007.684,-18.3747,-19.55400085,-1.179300855
H08687,1962,156.48068W,20.77934N,762276.0833,2299773.051,-14.3747,-16.83699989,-2.462299893
H08687,1962,156.47358W,20.76490N,763041.1347,2298185.93,-17.2747,-18.18899918,-0.914299176
H08687,1962,156.47321W,20.77715N,763058.2446,2299542.674,-13.9747,-14.68200016,-0.70730016
H08687,1962,156.47356W,20.77611N,763023.6874,2299427.478,-17.2747,-19.39999962,-2.125299619
H08687,1962,156.47468W,20.76781N,762921.6138,2298506.535,-17.7747,-18.48099899,-0.706298993
H08687,1962,156.47271W,20.76746N,763127.4359,2298470.318,-16.6747,-17.72999954,-1.055299542
H08687,1962,156.47188W,20.77968N,763192.2842,2299824.932,-11.2747,-12.00299931,-0.728299306
H08687,1962,156.47241W,20.77935N,763137.4364,2299788.07,-11.9747,-12.79799938,-0.823299382
H08687,1962,156.47739W,20.77597N,762624.8907,2299406.065,-15.2747,-16.22699928,-0.952299283
H08687,1962,156.46882W,20.76689N,763533.8284,2298414.093,-14.6747,-15.38000011,-0.705300114
H08687,1962,156.46925W,20.76688N,763488.2194,2298412.381,-15.0747,-15.84700012,-0.772300122
H08687,1962,156.47035W,20.76622N,763375.308,2298337.166,-15.7747,-16.53899956,-0.764299558
H08687,1962,156.47081W,20.76403N,763330.8722,2298094.199,-15.5747,-16.80500031,-1.230300305
H08687,1962,156.46866W,20.74720N,763584.4487,2296233.995,-14.4747,-14.60999966,-0.135299657
H08687,1962,156.46306W,20.74720N,764167.3493,2296242.137,-6.9747,-7.837999344,-0.863299344
H08687,1962,156.46336W,20.74373N,764142.3206,2295858.229,-9.1747,-9.616999626,-0.442299626
H08687,1962,156.46116W,20.74401N,764371.3505,2295892.621,-4.0747,-4.542999268,-0.468299268
H08687,1962,156.47914W,20.77284N,762448.239,2299056.239,-9.0747,-10.28999996,-1.215299962
H08687,1962,156.46481W,20.77117N,763943.5762,2298894.321,-10.1747,-10.80999947,-0.635299466
H08687,1962,156.46375W,20.77106N,764054.172,2298884.427,-8.0747,-8.498999596,-0.424299596
H08687,1962,156.47930W,20.78366N,762412.336,2300254.403,-13.7747,-14.4989996,-0.724299596
H08687,1962,156.47892W,20.78070N,762457.975,2299927.103,-16.8747,-17.65099907,-0.776299069
H08687,1962,156.48189W,20.78273N,762145.0151,2300147.427,-18.1747,-19.0189991,-0.8442991
H08687,1962,156.48193W,20.76833N,762165.4244,2298551.887,-13.9747,-14.33300018,-0.358300183
H08687,1962,156.47479W,20.75990N,762923.6546,2297629.65,-18.8747,-20.02300072,-1.148300717
H08687,1962,156.47579W,20.76204N,762815.3536,2297865.686,-19.6747,-21.15299988,-1.478299878
H08687,1962,156.47449W,20.77362N,762931.0277,2299150.302,-13.0747,-14.0909996,-1.016299603
H08687,1962,156.46919W,20.76149N,763504.1429,2297815.093,-12.8747,-13.20399952,-0.329299519
H08687,1962,156.46920W,20.76084N,763504.4271,2297743.756,-11.5747,-11.34799957,0.226700427
H08687,1962,156.47082W,20.76091N,763335.7604,2297748.758,-14.8747,-15.28800011,-0.413300107
H08687,1962,156.47138W,20.76100N,763276.4445,2297757.246,-15.2747,-16.12599945,-0.851299451
H08687,1962,156.47041W,20.74905N,763398.6294,2296435.139,-16.3747,-16.39100075,-0.016300748
H08687,1962,156.46443W,20.75040N,764019.3651,2296594.971,-9.5747,-9.44699955,0.12770045
H08687,1962,156.46277W,20.74521N,764201.8474,2296022.672,-7.5747,-8.06499958,-0.49029958
H08687,1962,156.47668W,20.77602N,762698.7676,2299412.094,-8.0747,-11.28099918,-3.206299184
H08687,1962,156.47613W,20.77705N,762754.5736,2299527.732,-13.2747,-13.02399921,0.250700786
H08687,1962,156.47608W,20.77786N,762758.0749,2299616.963,-15.0747,-16.06900024,-0.994300244
H08687,1962,156.47489W,20.77830N,762880.8387,2299667.958,-14.6747,-15.54099941,-0.866299413
H08687,1962,156.47996W,20.77519N,762358.2519,2299314.607,-15.0747,-15.60999966,-0.535299657
H08687,1962,156.47141W,20.76023N,763274.6578,2297671.697,-16.5747,-16.22500038,0.349699619
H08687,1962,156.47819W,20.76028N,762569.3257,2297667.096,-18.3747,-18.12000084,0.254699161
H08687,1962,156.47721W,20.76082N,762670.3723,2297728.604,-16.6747,-17.42899895,-0.754298947
H08687,1962,156.47924W,20.78018N,762425.1229,2299869.318,-16.8747,-17.69000053,-0.815300534
H08687,1962,156.47909W,20.77803N,762444.8959,2299630.568,-15.7747,-16.35899925,-0.584299252
H08687,1962,156.47800W,20.77604N,762561.6526,2299412.609,-18.8747,-20.20800018,-1.333300183
H08687,1962,156.46121W,20.74160N,764369.9162,2295625.621,-6.8747,-7.658999443,-0.784299443
H08687,1962,156.46013W,20.74130N,764482.8507,2295594.272,-3.5747,-4.205999374,-0.631299374
H08687,1962,156.46714W,20.75456N,763730.1301,2297051.605,-9.1747,-10.13099957,-0.956299565
H08687,1962,156.46621W,20.77368N,763793.2843,2299169.795,-11.2747,-11.86999989,-0.595299886
H08687,1962,156.47614W,20.78485N,762740.0326,2300390.908,-11.5747,-12.26200008,-0.687300084
H08687,1962,156.48188W,20.78654N,762138.6453,2300568.947,-10.8747,-11.84200001,-0.967300008
H08687,1962,156.47256W,20.77145N,763136.3468,2298912.794,-16.6747,-16.29999924,0.374700763
H08687,1962,156.46895W,20.75917N,763533.7894,2297558.884,-9.9747,-10.29099941,-0.316299413
H08687,1962,156.45915W,20.73796N,764591.0818,2295225.639,-2.7747,-1.826999187,0.947700813
H08687,1962,156.47213W,20.76212N,763196.784,2297880.624,-16.3747,-17.73999977,-1.365299771
H08687,1962,156.47511W,20.76247N,762885.7564,2297914.421,-19.0747,-20.2159996,-1.141299603
H08687,1962,156.47369W,20.77827N,763006.0848,2299666.816,-13.9747,-15.05999947,-1.085299466
H08687,1962,156.48071W,20.77766N,762275.9635,2299587.165,-19.6747,-21.03000069,-1.355300687
H08687,1962,156.48042W,20.78106N,762301.0148,2299964.532,-10.2747,-11.61100006,-1.336300061
H08687,1962,156.47743W,20.77471N,762623.0109,2299266.345,-13.9747,-17.39999962,-3.425299619
H08687,1962,156.46977W,20.76901N,763430.4644,2298647.213,-14.3747,-15.3739996,-0.999299596
H08687,1962,156.47370W,20.77051N,763018.925,2298806.382,-17.0747,-17.875,-0.8003
H08687,1962,156.47452W,20.77053N,762933.7769,2298808.041,-17.0747,-18.17099953,-1.096299527
H08687,1962,156.46881W,20.74263N,763576.8616,2295726.956,-16.8747,-20.64900017,-3.774300168
H08687,1962,156.48128W,20.77952N,762213.6949,2299792.017,-17.9747,-19.02599907,-1.051299069
H08687,1962,156.46235W,20.74034N,764253.9691,2295483.777,-9.1747,-10.03799915,-0.863299153
H08687,1962,156.46359W,20.73989N,764125.1367,2295432.459,-12.3747,-12.68799973,-0.313299725
H08687,1962,156.46272W,20.73955N,764216.0558,2295396.221,-10.6747,-11.1079998,-0.433299802
H08687,1962,156.46325W,20.73867N,764162.7905,2295297.457,-9.7747,-12.02999973,-2.255299733
H08687,1962,156.46387W,20.73938N,764096.7554,2295374.963,-11.3747,-13.7489996,-2.374299596
H08687,1962,156.46429W,20.75650N,764023.1383,2297270.89,-1.1747,-3.237999201,-2.063299201
H08687,1962,156.46651W,20.77517N,763759.7464,2299335.104,-11.3747,-11.94699955,-0.57229955
H08687,1962,156.46983W,20.77564N,763412.7019,2299381.727,-12.4747,-12.88799953,-0.413299535
H08687,1962,156.46484W,20.73987N,763994.7321,2295428.198,-15.2747,-15.36399937,-0.089299367
H08687,1962,156.46796W,20.76070N,763634.1622,2297729.726,-10.2747,-10.66399956,-0.389299558
H08687,1962,156.46906W,20.77625N,763491.7485,2299450.098,-12.3747,-12.81999969,-0.445299695
H08687,1962,156.48661W,20.77834N,761660.2506,2299653.559,-13.7747,-16.07900047,-2.304300473
H08687,1962,156.47581W,20.74957N,762835.0598,2296484.264,-17.7747,-18.9090004,-1.134300397
H08687,1962,156.46647W,20.74246N,763820.7339,2295712.054,-15.2747,-15.87899971,-0.60429971
H08687,1962,156.47137W,20.77794N,763248.5119,2299634.055,-11.9747,-12.82899952,-0.854299519
H08687,1962,156.46980W,20.77915N,763410.2555,2299770.41,-10.6747,-11.15299988,-0.478299878
H08687,1962,156.47238W,20.78670N,763128.3261,2300602.479,-5.9747,-6.560999393,-0.586299393
H08687,1962,156.48103W,20.77596N,762245.7709,2299398.926,-18.7747,-20.03199959,-1.257299588
H08687,1962,156.46562W,20.76635N,763867.6833,2298359.398,-9.7747,-10.40899944,-0.634299443
H08687,1962,156.46645W,20.76653N,763780.9141,2298377.866,-11.3747,-11.91899967,-0.544299672
H08687,1962,156.46489W,20.77814N,763923.6344,2299666.58,-7.9747,-8.38699913,-0.41229913
H08687,1962,156.46628W,20.77956N,763776.1736,2299821.792,-7.9747,-8.235999107,-0.261299107
H08687,1962,156.47620W,20.75382N,762787.5901,2296954.992,-19.4747,-19.35000038,0.124699619
H08687,1962,156.47177W,20.78390N,763196.3065,2300293.033,-8.8747,-9.329999924,-0.455299924
H08687,1962,156.46746W,20.76710N,763675.1346,2298439.24,-13.4747,-13.97399998,-0.499299977
H08687,1962,156.46828W,20.78200N,763562.8924,2300088.634,-8.0747,-8.399999619,-0.325299619
H08687,1962,156.46330W,20.76749N,764107.4723,2298489.34,-6.6747,-7.588999271,-0.914299271
H08687,1962,156.46760W,20.76941N,763656.435,2298694.845,-13.5747,-14.46999931,-0.895299313
H08687,1962,156.46587W,20.77047N,763834.3696,2298815.727,-11.5747,-12.55999947,-0.985299466
H08687,1962,156.46751W,20.76243N,763677.408,2297922.162,-10.4747,-10.38699913,0.08770087
H08687,1962,156.46790W,20.76289N,763636.4071,2297972.034,-10.6747,-11.12999916,-0.455299161
H08687,1962,156.47077W,20.76254N,763337.8296,2297929.359,-15.5747,-16.21800041,-0.643300412
H08687,1962,156.46607W,20.77982N,763797.1796,2299850.813,-7.3747,-7.806999207,-0.432299207
H08687,1962,156.47227W,20.75505N,763194.1463,2297096.939,-18.8747,-19.81399918,-0.939299176
H08687,1962,156.47252W,20.75507N,763168.7002,2297098.314,-17.4747,-18.52199936,-1.047299359
H08687,1962,156.47159W,20.78271N,763217.9491,2300161.767,-9.3747,-10.20999908,-0.835299085
H08687,1962,156.47289W,20.78080N,763085.449,2299947.773,-11.2747,-12.25899982,-0.984299825
H08687,1962,156.46411W,20.75074N,764052.4271,2296632.933,-7.3747,-8.802999496,-1.428299496
H08687,1962,156.46446W,20.75242N,764012.4276,2296817.97,-7.9747,-8.734999657,-0.760299657
H08687,1962,156.46981W,20.75109N,763457.9064,2296662.386,-15.5747,-16.74799919,-1.173299191
H08687,1962,156.46591W,20.77777N,763817.6283,2299623.373,-9.1747,-9.989999771,-0.815299771
H08687,1962,156.46552W,20.73679N,763929.3373,2295085.976,-19.4747,-19.74900055,-0.274300549
H08687,1962,156.46711W,20.77773N,763692.9089,2299617.427,-9.9747,-10.43499947,-0.460299466
H08687,1962,156.46814W,20.75151N,763630.5295,2296711.506,-14.6747,-14.78499985,-0.110299847
H08687,1962,156.48193W,20.78415N,762137.8775,2300304.399,-14.6747,-15.54899979,-0.874299786
H08687,1962,156.46989W,20.74286N,763463.7409,2295750.442,-18.7747,-20.23699951,-1.462299512
H08687,1962,156.47586W,20.77014N,762794.9761,2298762.778,-15.0747,-16.8769989,-1.802298901
H08687,1962,156.47928W,20.75861N,762457.9478,2297479.695,-19.8747,-20.04899979,-0.174299786
H08687,1962,156.47663W,20.75959N,762732.5054,2297593.097,-19.6747,-20.60099983,-0.926299832
H08687,1962,156.47647W,20.75771N,762752.4372,2297384.371,-19.0747,-20.72800064,-1.653300641
H08687,1962,156.47730W,20.78528N,762618.2552,2300437.081,-11.0747,-11.95899963,-0.884299634
H08687,1962,156.47765W,20.77426N,762600.3658,2299215.365,-18.3747,-18.98999977,-0.615299771
H08687,1962,156.47480W,20.76487N,762913.5839,2298180.501,-18.3747,-18.99799919,-0.623299191
H08687,1962,156.47595W,20.76521N,762793.7208,2298216.513,-13.5747,-15.08099937,-1.506299374
H08687,1962,156.47266W,20.77715N,763115.4277,2299543.57,-13.4747,-14.7159996,-1.241299603
H08687,1962,156.47418W,20.77437N,762962.0128,2299234.202,-19.4747,-18.88199997,0.592700031
H08687,1962,156.47569W,20.75899N,762831.8928,2297527.408,-18.8747,-20.48500061,-1.61030061
H08687,1962,156.47191W,20.78012N,763188.8111,2299873.73,-11.0747,-11.6779995,-0.603299497
H08687,1962,156.47307W,20.77967N,763068.8687,2299822.334,-12.3747,-13.26200008,-0.887300084
H08687,1962,156.47483W,20.77962N,762884.912,2299813.805,-15.0747,-15.65899944,-0.584299443
H08687,1962,156.47547W,20.77894N,762820.2595,2299737.686,-15.2747,-16.42700005,-1.152300046
H08687,1962,156.47050W,20.76855N,763355.3232,2298595.299,-15.5747,-16.22999954,-0.655299542
H08687,1962,156.47113W,20.76756N,763291.21,2298484.514,-16.1747,-17.21899986,-1.044299863
H08687,1962,156.46959W,20.76636N,763454.5422,2298354.027,-15.2747,-16.04100037,-0.766300366
H08687,1962,156.47121W,20.76658N,763284.5712,2298376.179,-15.5747,-17.23999977,-1.665299771
H08687,1962,156.47104W,20.76491N,763305.4882,2298191.507,-15.9747,-16.94499969,-0.970299695
H08687,1962,156.48012W,20.76579N,762358.3477,2298273.744,-16.8747,-16.85400009,0.020699908
H08687,1962,156.46377W,20.74662N,764095.0077,2296177.193,-9.3747,-9.638999939,-0.264299939
H08687,1962,156.46397W,20.74617N,764074.846,2296127.248,-9.7747,-10.30599976,-0.531299756
H08687,1962,156.46175W,20.74369N,764309.8109,2295856.427,-6.0747,-6.871999264,-0.797299264
H08687,1962,156.47831W,20.78368N,762515.9431,2300257.683,-12.8747,-14.07999992,-1.205299924
H08687,1962,156.48305W,20.78242N,762024.7456,2300110.324,-17.2747,-19.43499947,-2.160299466
H08687,1962,156.47798W,20.78928N,762540.8257,2300878.539,-6.9747,-6.076999187,0.897700813
H08687,1962,156.46901W,20.73834N,763563.4678,2295251.176,-19.0747,-19.86599922,-0.791299222
H08687,1962,156.48164W,20.76779N,762196.0422,2298492.656,-16.1747,-15.9829998,0.191700198
H08687,1962,156.47834W,20.77275N,762531.3105,2299047.345,-11.5747,-13.51099968,-1.93629968
H08687,1962,156.47292W,20.75953N,763119.511,2297591.725,-16.5747,-17.78100014,-1.206300137
H08687,1962,156.47280W,20.76010N,763130.7009,2297655.708,-16.5747,-16.76600075,-0.191300748
H08687,1962,156.47512W,20.76082N,762888,2297730.897,-19.9747,-20.55800056,-0.583300565
H08687,1962,156.47047W,20.76449N,763365.9045,2298145.927,-15.2747,-16.3939991,-1.1192991
H08687,1962,156.46852W,20.76094N,763574.886,2297755.606,-11.3747,-12.39999962,-1.025299619
H08687,1962,156.47021W,20.76055N,763399.6159,2297709.878,-14.3747,-14.85900021,-0.484300206
H08687,1962,156.46990W,20.74786N,763454.3321,2296304.961,-16.1747,-16.19099998,-0.016299985
H08687,1962,156.47002W,20.74874N,763439.7928,2296401.664,-15.0747,-15.95199966,-0.877299664
H08687,1962,156.46925W,20.74937N,763518.6085,2296472.466,-13.9747,-15.08899975,-1.114299748
H08687,1962,156.46095W,20.74354N,764393.8362,2295841.018,-3.7747,-4.601999283,-0.827299283
H08687,1962,156.47949W,20.77822N,762402.0572,2299651.833,-16.3747,-17.10899925,-0.734299252
H08687,1962,156.46793W,20.75407N,763648.799,2296995.274,-11.7747,-12.15999985,-0.385299847
H08687,1962,156.46506W,20.75400N,763947.2757,2296992.31,-7.9747,-8.073999405,-0.099299405
H08687,1962,156.46630W,20.75488N,763816.9803,2297088.195,-9.1747,-9.418999672,-0.244299672
H08687,1962,156.46722W,20.75504N,763720.4455,2297104.406,-9.0747,-9.991999626,-0.917299626
H08687,1962,156.46451W,20.77370N,763970.5341,2299174.683,-9.1747,-9.633999825,-0.459299825
H08687,1962,156.47894W,20.78964N,762439.5955,2300916.726,-5.7747,-6.319999218,-0.545299218
H08687,1962,156.48593W,20.78020N,761728.4935,2299860.667,-18.8747,-20.4829998,-1.608299802
H08687,1962,156.47978W,20.78869N,762354.3646,2300811.041,-8.6747,-8.822999001,-0.148299001
H08687,1962,156.48078W,20.78720N,762252.2756,2300644.056,-10.4747,-10.88399982,-0.409299825
H08687,1962,156.46836W,20.75915N,763594.24,2297557.837,-8.4747,-9.101999283,-0.627299283
H08687,1962,156.47599W,20.76490N,762789.681,2298181.666,-17.2747,-17.64699936,-0.372299359
H08687,1962,156.48240W,20.78152N,762093.1677,2300011.692,-13.5747,-15.02199936,-1.447299359
H08687,1962,156.47052W,20.75880N,763370.4604,2297515.67,-14.6747,-14.23099995,0.443700053
H08687,1962,156.48070W,20.77656N,762279.0038,2299465.8,-17.2747,-18.32500076,-1.050300763
H08687,1962,156.48340W,20.76972N,762009.4839,2298703.658,-13.4747,-17.09300041,-3.618300412
H08687,1962,156.48407W,20.76930N,761940.5166,2298656.5,-17.7747,-20.71800041,-2.943300412
H08687,1962,156.47915W,20.77396N,762444.948,2299180.258,-17.2747,-20.9090004,-3.634300397
H08687,1962,156.47823W,20.77493N,762538.8891,2299289.18,-12.3747,-13.1079998,-0.733299802
H08687,1962,156.47783W,20.77442N,762582.2775,2299232.807,-17.9747,-18.80800056,-0.833300565
H08687,1962,156.47790W,20.77538N,762573.2193,2299339.123,-10.8747,-12.08399963,-1.209299634
H08687,1962,156.47718W,20.77515N,762648.1956,2299314.816,-12.6747,-12.42599964,0.248700359
H08687,1962,156.47729W,20.77501N,762636.6609,2299299.57,-10.6747,-14.56899929,-3.894299291
H08687,1962,156.47743W,20.77491N,762622.2551,2299288.045,-11.3747,-12.9659996,-1.591299603
H08687,1962,156.46905W,20.77039N,763503.0671,2298801.225,-14.3747,-14.84899998,-0.474299977
H08687,1962,156.47425W,20.77025N,762961.8722,2298777.02,-17.4747,-18.03899956,-0.564299558
H08687,1962,156.48025W,20.76294N,762350.1403,2297958.343,-13.0747,-15.00899982,-1.934299825
H08687,1962,156.48103W,20.77999N,762238.3991,2299844.579,-18.5747,-19.6989994,-1.124299405
H08687,1962,156.46346W,20.74085N,764137.3357,2295538.333,-11.5747,-11.89999962,-0.325299619
H08687,1962,156.46801W,20.75777N,763633.5242,2297404.803,-9.5747,-10.23999977,-0.665299771
H08687,1962,156.46979W,20.77507N,763417.6581,2299318.107,-12.6747,-13.28999996,-0.615299962
H08687,1962,156.46985W,20.77463N,763412.5889,2299269.285,-14.1747,-13.41300011,0.761699893
H08687,1962,156.47037W,20.77541N,763357.3773,2299355.27,-12.3747,-12.9829998,-0.608299802
H08687,1962,156.46578W,20.73794N,763900.6678,2295213.032,-17.2747,-17.74799919,-0.473299191
H08687,1962,156.46633W,20.73994N,763839.9068,2295432.861,-18.1747,-17.60599899,0.568701007
H08687,1962,156.45970W,20.76245N,764490.7235,2297937.371,-0.2747,-1.115999103,-0.841299103
H08687,1962,156.46822W,20.76039N,763607.6195,2297694.747,-8.6747,-8.769999504,-0.095299504
H08687,1962,156.46997W,20.77647N,763396.8957,2299472.872,-12.3747,-12.55999947,-0.185299466
H08687,1962,156.48663W,20.77823N,761658.5775,2299640.572,-17.0747,-16.09899902,0.975700977
H08687,1962,156.46798W,20.73967N,763668.0435,2295400.923,-14.1747,-16.01600075,-1.841300748
H08687,1962,156.46990W,20.77722N,763402.5689,2299556.266,-11.7747,-12.14199924,-0.367299245
H08687,1962,156.47189W,20.77488N,763199.5586,2299293.975,-14.3747,-14.67999935,-0.305299352
H08687,1962,156.47088W,20.77547N,763304.162,2299360.418,-11.9747,-12.87199974,-0.897299741
H08687,1962,156.46470W,20.74381N,764002.2789,2295864.008,-11.7747,-12.29599953,-0.521299527
H08687,1962,156.46462W,20.76392N,763975.6546,2298092.122,-7.7747,-8.285999298,-0.511299298
H08687,1962,156.46327W,20.76512N,764114.203,2298226.679,-6.4747,-7.387999535,-0.913299535
H08687,1962,156.47177W,20.78689N,763191.6368,2300624.298,-4.6747,-4.658999443,0.015700557
H08687,1962,156.47064W,20.77819N,763324.6482,2299662.056,-11.3747,-12.36499977,-0.990299771
H08687,1962,156.47043W,20.77813N,763346.5092,2299656.528,-11.7747,-12.02999973,-0.255299733
H08687,1962,156.46862W,20.77770N,763535.2598,2299611.963,-10.8747,-11.4289999,-0.554299901
H08687,1962,156.47065W,20.77897N,763322.2407,2299749.201,-11.0747,-11.58299923,-0.508299229
H08687,1962,156.48524W,20.77704N,761805.5099,2299511.257,-14.3747,-21.69099998,-7.316299985
